PLOT,SUBSTRATE,AVGDEPTH,MINDEPTH,MAXDEPTH,RANGEDEPTH,TURBIDITY,TEMPERATURE,OXYGEN,TSS,PH,CHLOROPHYLL,VELOCITY,TOTALP,TOTALN,N_PRatio,QMEAN,QMIN,QMAX,QGROWING,CONNECTIVITY,EXCEEDANCE,WINDFETCH,logN,logP,DEPTH_PRED,DEPTH_RESID,CONNECTIVITY_PRED,CONNECTIVITY_RESID,VELOCITY_PRED,VELOCITY_RESID,EXCEEDANCE_PRED,EXCEEDANCE_RESID,logN_PRED,logN_RESID,logP_PRED,logP_RESID,TSS_PRED,TSS_RESID,CHLOROPHYLL_PRED,CHLOROPHYLL_RESID,TEMPERATURE_PRED,TEMPERATURE_RESID
32012095,1,2.1,1.8,2.6,0.8,7,23.1,1.1,10.23,7.2,4.3,0,0.527,1.164,2.209,1399,337,4449,2327,24,5.8,0.2,0.1,-0.3,1.8,0.2,10.7,13.3,0,0,11.8,-6,0.175,-0.109,-0.648,0.370,9.6,0.7,12.3,-8,24.8,-1.7
32012381,6,4.2,3.8,4.6,0.8,8,27,10.8,12.96,8.6,63.7,0.56,0.116,2.092,18.034,1000,362,2296,1184,20.11,472,0.4,0.3,-0.9,3.3,0.8,19.2,0.9,0.5,0,423.7,48.3,0.315,0.006,-0.935,-0.001,13.5,-0.5,64.5,-0.8,27,0
32012393,3,1.2,0.8,1.6,0.8,11,26,10.6,19.01,8.8,87.3,0.42,0.117,1.726,14.752,1000,362,2296,1184,36.12,0,0.64,0.2,-0.9,1.5,-0.3,33.7,2.4,0.4,0.1,62.1,-62.1,0.236,0.001,-0.920,-0.012,17.7,1.3,89.8,-2.5,26.3,-0.3
32012470,6,3.2,2.8,3.6,0.8,13,26.3,11.9,24.12,8.9,96.7,0.42,0.123,1.832,14.894,1000,362,2296,1184,12.18,23.75,0.19,0.3,-0.9,2.3,0.9,13.2,-1,0.4,0,73.5,-49.7,0.259,0.004,-0.904,-0.006,23.5,0.6,95.1,1.6,26.3,0
32012967,3,2.3,1.8,2.6,0.8,2,26.7,4.2,1.6,7.3,0.2,0.08,0.118,1.955,16.568,1495,476,3248,1629,11.45,127.5,0.17,0.3,-0.9,2,0.3,11.3,0.1,0.1,0,117.8,9.7,0.256,0.035,-0.930,0.002,2.2,-0.6,2.8,-2.6,26.8,-0.1
32012970,3,1.5,1,1.8,0.8,2,27,5.5,1.9,7.4,3.9,0.11,0.104,1.668,16.038,1495,476,3248,1629,27.76,140,0.43,0.2,-1,2,-0.5,26.4,1.3,0.1,0,201.9,-61.9,0.246,-0.024,-0.968,-0.015,2.6,-0.7,4.2,-0.3,27,0
32013807,2,1.9,1.5,2.3,0.8,7,24.9,7.8,10.83,8.2,17,0.4,0.143,2.311,16.161,1485,504,3947,1971,20.29,26,0.25,0.4,-0.8,2.4,-0.5,22.1,-1.8,0.4,0,93.3,-67.3,0.364,9.15790517219128e-05,-0.846,0.001,10.1,0.8,17.5,-0.5,25,-0.1
32013834,6,1.0,0.6,1.4,0.8,8,25.5,9.2,10.99,8.3,20.6,0.68,0.136,2.359,17.346,1485,504,3947,1971,13.51,128,0.24,0.4,-0.9,1.3,-0.3,13.5,0.1,0.6,0.1,121,7,0.357,0.015,-0.869,0.002,10.3,0.7,21.2,-0.6,25.7,-0.2
32013847,1,1.7,1.3,2.1,0.8,5,26.5,7.8,5.92,8,8.8,0.42,0.135,2.484,18.400,1485,504,3947,1971,33.97,47.25,0.7,0.4,-0.9,2,-0.3,32.4,1.6,0.4,0,57.7,-10.5,0.383,0.013,-0.867,-0.002,6.4,-0.5,9.7,-0.9,26.5,0
32013915,1,2.8,2.4,3.2,0.8,4,27.6,11.7,3.65,8.6,17.9,0.01,0.121,1.951,16.124,1485,504,3947,1971,11.5,73.6,0.17,0.3,-0.9,2.2,0.6,12.8,-1.3,0,0,64.4,9.2,0.266,0.025,-0.912,-0.005,3.3,0.4,14.9,3,27.2,0.4
32013967,4,1.4,1.1,1.9,0.8,7,25.2,9,10.03,8.4,30,0.5,0.132,2.375,17.992,1485,504,3947,1971,26.97,69.2,0.84,0.4,-0.9,1,0.4,32,-5,0.1,0.4,108.3,-39.1,0.334,0.042,-0.852,-0.027,6.7,3.3,21.5,8.4,25,0.2
32014351,1,0.9,0.6,1.4,0.8,2,25.3,8.5,0.94,7.6,-0.5,0,0.118,0.659,5.585,2136,294,5205,2415,13.35,0,0.3,-0.2,-0.9,0.9,-0.1,14.3,-0.9,0,0,18.7,-18.7,0.019,-0.200,-0.906,-0.023,3.8,-2.9,2.8,-3.3,25.4,-0.1
32014370,2,0.9,0.4,1.2,0.8,7,24.6,5.5,6.03,7.8,1,0,0.190,1.771,9.321,2136,294,5205,2415,12.45,204.8,0.25,0.2,-0.7,1.3,-0.4,12.1,0.3,0.1,-0.1,153.5,51.3,0.234,0.014,-0.761,0.040,8.6,-2.5,4.5,-3.5,24.9,-0.3
33001867,2,1.5,1.1,1.9,0.8,3,24,3.3,3.3,7.9,10.2,0,0.228,0.917,4.022,1525,480,4768,1637,42.75,1.25,0.6,0,-0.6,0.9,0.6,43.9,-1.2,0.1,-0.1,57.3,-56.1,0.178,-0.216,-0.653,0.011,16.9,-13.6,33.7,-23.6,25.7,-1.7
33001872,2,0.9,0.4,1.2,0.8,17,26.4,9.4,23.4,8.3,22.7,0.23,0.142,1.865,13.134,1525,480,4768,1637,22.31,0,0.46,0.3,-0.8,1,-0.1,23.4,-1.1,0.2,0,31.4,-31.4,0.278,-0.007,-0.838,-0.010,24.1,-0.7,22.5,0.2,26.4,0
33001915,6,2.6,2.1,2.9,0.8,27,26.6,8.3,34.6,8.1,24.8,0.13,0.203,1.252,6.167,1525,480,4768,1637,44.77,226.17,1.21,0.1,-0.7,2.2,0.4,47.3,-2.6,0.2,0,203.2,23,0.134,-0.036,-0.753,0.061,30.3,4.3,23.3,1.5,26.3,0.3
33002736,5,5.0,6,6.8,0.8,44,28.8,5.3,55.5,7.8,9.1,0.66,0.210,2.911,13.862,1631,499,3991,2364,35.59,200.83,0.52,0.5,-0.7,3.7,1.3,33.7,1.9,0.5,0.2,171.1,29.7,0.425,0.039,-0.683,0.005,43.9,11.6,13.1,-4,29.4,-0.6
33004355,3,0.9,0.4,1.2,0.8,15,28,9.3,17.6,8.3,32.9,0.48,0.150,2.100,14.000,1936,512,7897,2815,36.85,84,0.74,0.3,-0.8,1.5,-0.5,37.1,-0.2,0.4,0.1,132.8,-48.8,0.319,0.004,-0.819,-0.005,18.9,-1.3,33,-0.2,28,0
33005209,3,0.4,0,0.8,0.8,31,28.2,7.3,41.6,7.9,26.3,0.32,0.207,1.834,8.860,1807,778,4548,2317,5.53,196.67,0.09,0.3,-0.7,1,-0.6,8.8,-3.3,0.3,0,138.3,58.4,0.266,-0.002,-0.675,-0.009,37.9,3.7,32,-5.7,28.1,0.1
33005379,1,2.2,1.7,2.5,0.8,23,26,7.4,25,7.8,35.6,0,0.204,2.046,10.029,1807,778,4548,2317,10.82,8.6,0.09,0.3,-0.7,1.9,0.2,10.8,0,0,0,17.1,-8.5,0.308,0.003,-0.692,0.002,25.5,-0.5,34.5,1.1,26,0
33006773,6,2.7,2.4,3.2,0.8,23,25.9,8.9,14.3,8.4,25.7,0.22,0.154,2.938,19.078,1502,495,4806,2141,12.52,255.75,0.31,0.5,-0.8,2.5,0.1,12.5,0,0.2,0,217.8,37.9,0.467,0.001,-0.817,0.004,14.7,-0.4,25.6,0.1,25.8,0.1
33007035,1,0.6,0.2,1,0.8,27,25.2,7.5,28.2,8.2,18.4,0.15,0.168,2.705,16.101,1502,495,4806,2141,8.2,5,0.16,0.4,-0.8,0.9,-0.4,10,-1.8,0.1,0,31.1,-26.1,0.407,0.025,-0.743,-0.032,28.9,-0.7,22.3,-3.9,25.2,0
33007322,5,3.0,2.7,3.5,0.8,21,27.3,9.8,34.7,8.7,73,0.13,0.181,1.677,9.265,1426,516,3520,1497,38.24,151.6,0.69,0.2,-0.7,3.3,-0.3,37.4,0.8,0.1,0,202.4,-50.8,0.223,0.001,-0.743,0.001,34.6,0.1,73,0,27.3,0
33007527,1,3.1,2.5,3.3,0.8,35,25.9,8.8,50.6,8.6,69.1,0.11,0.207,2.013,9.725,1426,516,3520,1497,6.54,93.5,0.11,0.3,-0.7,2.8,0.2,13.3,-6.8,0.1,0,116.4,-22.9,0.291,0.013,-0.701,0.017,46.7,3.9,67.7,1.3,25.9,0
33007868,5,1.9,1.5,2.3,0.8,17,27,8.3,29.9,8.2,24.2,0.18,0.158,2.005,12.690,1228,300,3663,1311,46.42,180.5,0.52,0.3,-0.8,2.4,-0.5,42.5,3.9,0.2,0,204.7,-24.2,0.298,0.004,-0.775,-0.027,30.9,-1,28,-3.8,27.1,-0.1
33007885,5,2.4,2.1,2.9,0.8,16,27.1,8.8,21,8.3,31.5,0.15,0.173,2.059,11.902,1228,300,3663,1311,17.81,90,0.36,0.3,-0.8,2,0.5,18.9,-1.1,0.1,0,99.1,-9.1,0.305,0.008,-0.763,0.001,21.7,-0.7,32.4,-0.9,27.2,-0.1
33008250,3,0.4,0.2,1,0.8,11,27.3,10.7,16.2,8.5,30.5,0.25,0.156,1.556,9.974,1367,456,3570,1226,47.23,57.25,1.27,0.2,-0.8,0.9,-0.6,51.5,-4.2,0.3,0,107.1,-49.9,0.203,-0.011,-0.812,0.005,14.3,1.9,27.4,3,27,0.3
33008273,5,1.8,1.5,2.3,0.8,19,25.1,6.9,23.9,8.2,31,0.3,0.191,1.264,6.618,1367,456,3570,1226,39.81,161,0.57,0.1,-0.7,2.1,-0.3,39.6,0.2,0.3,0,146.2,14.8,0.130,-0.028,-0.728,0.009,23.1,0.8,32.1,-1.1,25.1,0
33008427,3,1.7,1.3,2.1,0.8,16,26,9.3,16.4,8.5,13,0.1,0.169,1.060,6.272,1367,456,3570,1226,28.38,136,0.52,0,-0.8,2.2,-0.5,27.6,0.8,0.1,0,139.5,-3.5,0.054,-0.029,-0.767,-0.005,18.5,-2.1,17.8,-4.8,26,0
33008664,1,2.1,1.6,2.4,0.8,31,26.5,6.6,39.4,7.9,10.6,0.5,0.168,2.576,15.333,1624,589,5623,2457,44.98,111.5,0.72,0.4,-0.8,2.2,-0.2,40.4,4.6,0.5,0,106.8,4.7,0.416,-0.005,-0.707,-0.067,89.3,-49.9,21.5,-11,26.5,0
33008722,1,2.8,2.5,3.3,0.8,30,26.5,7.3,43.1,7.9,10.7,0.53,0.170,2.919,17.171,1624,589,5623,2457,39.07,235.5,0.71,0.5,-0.8,2.3,0.5,32.2,6.9,0.4,0.1,93.9,141.6,0.423,0.042,-0.674,-0.096,51.5,-8.4,34.9,-24.2,26.7,-0.2
33008734,4,4.7,4.2,5,0.8,22,26.6,6.8,29.7,7.9,13.9,0.49,0.173,2.720,15.723,1624,589,5623,2457,44.72,244.5,0.81,0.4,-0.8,3.6,1.1,42.2,2.5,0.5,0,211,33.5,0.411,0.023,-0.741,-0.021,33.2,-3.5,15,-1.1,26.7,-0.1
33008757,4,5.0,5.5,6.3,0.8,20,26.4,6.5,31.3,7.9,15.4,0.44,0.169,2.514,14.876,1624,589,5623,2457,26.05,211.25,0.54,0.4,-0.8,4.5,0.5,27.5,-1.5,0.4,0.1,201.9,9.4,0.401,0.000,-0.765,-0.007,33,-1.7,23,-7.6,26.6,-0.2
33008776,2,1.2,0.8,1.6,0.8,46,24.5,6.9,69.8,7.9,8.9,0.24,0.224,3.245,14.487,1624,589,5623,2457,22.33,42.25,0.57,0.5,-0.6,1.3,-0.1,21.2,1.1,0.3,0,77.9,-35.6,0.493,0.018,-0.655,0.005,69,0.8,11.3,-2.4,25,-0.5
33009689,4,4.3,3.9,4.7,0.8,70,26.5,4.4,125.2,7.5,5.6,0.5,0.259,2.711,10.467,2060,769,5398,2163,41.09,328,0.83,0.4,-0.6,3.4,0.9,39.1,2,0.5,0,251.7,76.3,0.428,0.005,-0.576,-0.011,118.7,6.5,6.5,-0.9,26.4,0.1
33010159,1,1.4,0.8,1.6,0.8,25,27.9,5.2,45.6,7.8,6.3,1.98,0.184,2.573,13.984,2195,583,6616,2933,26.33,32,0.36,0.4,-0.7,2.4,-1,22.8,3.6,0.6,1.4,92.4,-60.4,0.445,-0.035,-0.724,-0.012,26,19.6,16.4,-10.1,28.3,-0.4
33011849,1,1.1,0.7,1.5,0.8,15,27,7.3,26.63,8.1,17.9,0.44,0.133,2.310,17.368,1496,613,3537,1704,30.24,121.5,0.5,0.4,-0.9,2.6,-1.5,28,2.2,0.4,0,125.7,-4.2,0.343,0.021,-0.870,-0.006,26.3,0.3,20.1,-2.3,26.9,0.1
33012745,5,2.4,2,2.8,0.8,82,24.6,5.9,97.7,7.7,12.9,0.76,0.225,2.352,10.453,2331,726,4873,2674,33.79,440.5,0.8,0.4,-0.6,2.7,-0.3,32.8,1,0.7,0,294.2,146.3,0.371,0.001,-0.596,-0.052,122.7,-25,12.5,0.4,24.5,0.1
33013333,1,1.7,1.2,2,0.8,10,25.1,7.2,12.05,7.8,10.1,0,0.162,2.388,14.741,2363,598,5191,2854,11.2,32,0.25,0.4,-0.8,1.7,-0.1,14.5,-3.3,0,0,67.5,-35.5,0.374,0.004,-0.813,0.022,14.4,-2.3,11.3,-1.3,25,0.1
33013625,4,5.0,4.6,5.4,0.8,25,26.2,7.1,37.88,7.8,12.7,0.86,0.165,2.724,16.509,3261,953,6744,3752,59.79,260.83,0.78,0.4,-0.8,4.9,0.1,56.9,2.9,0.8,0,262.4,-1.6,0.434,0.001,-0.783,0.001,38.3,-0.4,12.8,-0.1,26.2,0
33013643,6,5.0,5.8,6.6,0.8,26,25.7,7.1,48.53,7.9,18.1,0.83,0.170,2.959,17.406,3261,953,6744,3752,57.19,387.4,0.7,0.5,-0.8,4.2,0.8,45.6,11.6,0.8,0.1,277.3,110.1,0.449,0.022,-0.768,-0.002,48.8,-0.2,17.6,0.5,25.8,-0.1
33013719,4,3.0,2.6,3.4,0.8,25,25.6,7,46.4,7.9,17.7,0.92,0.169,2.783,16.467,3261,953,6744,3752,16.23,317.25,0.45,0.4,-0.8,2.8,0.2,17.4,-1.2,0.8,0.1,238.1,79.1,0.439,0.006,-0.770,-0.002,47.6,-1.2,18.8,-1.1,25.7,-0.1
31002864,2,2.1,1.5,2.4,0.9,7,26,3.8,10.5,7.3,11.4,0.01,0.096,1.350,14.063,643,161,2002,946,2.8,0,0.05,0.1,-1,1.2,0.9,5.6,-2.8,0.1,-0.1,52.1,-52.1,0.125,0.005,-0.972,-0.046,10.5,0,14,-2.7,26.4,-0.4
31005623,2,1.4,0.9,1.8,0.9,9,26,3.5,8.7,7.2,-1,0,0.176,1.322,7.511,665,226,1838,878,13.18,94.2,0.19,0.1,-0.8,1,0.4,13,0.2,0,0,71.2,23,0.138,-0.017,-0.740,-0.015,14.3,-5.6,5.7,-6.7,26,0
31006746,3,4.1,3.6,4.5,0.9,8,24.9,8,7.4,8.5,21.8,0.38,0.152,3.067,20.178,521,159,1594,675,12.61,230.6,0.47,0.5,-0.8,3.2,1,13.8,-1.2,0.4,0,197,33.6,0.446,0.040,-0.839,0.021,10,-2.6,30.3,-8.5,24.7,0.2
31006790,5,2.8,2,2.9,0.9,11,25.1,9.4,20.8,8.6,48.9,0.06,0.158,2.826,17.886,521,159,1594,675,24.89,156.8,0.31,0.5,-0.8,1.9,0.8,23.6,1.3,0.1,0,117.7,39.1,0.488,-0.036,-0.791,-0.010,26,-5.2,49,-0.1,25.1,0
31007785,3,3.4,2.8,3.7,0.9,15,28.7,8.2,17.3,8.3,43.8,0.33,0.132,2.349,17.795,502,67,1843,548,23.35,463,0.42,0.4,-0.9,2.7,0.7,24.4,-1,0.3,0,331.3,131.7,0.374,-0.003,-0.839,-0.041,16.9,0.4,40.1,3.7,28.6,0.1
31007830,6,0.9,0.4,1.3,0.9,10,28,10.7,13.1,8.7,74.1,0.26,0.113,2.464,21.805,502,67,1843,548,38.22,22.67,0.74,0.4,-0.9,1.3,-0.4,40,-1.8,0.2,0,77.4,-54.7,0.358,0.033,-0.909,-0.038,13.1,0,74.1,0,28.1,-0.1
31007858,4,1.9,1.3,2.2,0.9,64,29.5,10.5,173.2,8.6,63.3,0,0.349,2.337,6.696,502,67,1843,548,15.67,55.5,0.2,0.4,-0.5,1.8,0.2,16.8,-1.1,0,0,82.2,-26.7,0.359,0.010,-0.533,0.076,145.7,27.5,63.5,-0.2,29.7,-0.2
31008763,5,0.6,0.2,1.1,0.9,18,26.1,7.1,22.5,8.3,27.1,0.1,0.158,2.447,15.487,491,122,1778,771,26.24,234.33,0.36,0.4,-0.8,1.5,-0.9,24.7,1.5,0.1,0,189.5,44.8,0.384,0.005,-0.811,0.010,22.6,-0.1,27.3,-0.2,26.1,0
31009647,1,4.6,4.2,5.1,0.9,15,29.1,9.6,17.3,8.4,30.1,0.26,0.155,2.552,16.465,821,202,2662,763,14.7,544,0.21,0.4,-0.8,2.2,2.4,18.9,-4.2,0.2,0,101,443,0.446,-0.039,-0.698,-0.111,28.4,-11.1,21.5,8.6,26.7,2.4
31010067,6,3.2,2.8,3.7,0.9,6,26.5,6.3,8.6,8.1,14.7,0.14,0.169,2.362,13.976,939,175,3271,1316,35.53,77.8,0.71,0.4,-0.8,2.4,0.8,33.1,2.5,0.3,-0.2,99.2,-21.4,0.384,-0.011,-0.774,0.002,7.4,1.2,14.6,0,26.6,-0.1
31010940,6,3.1,2.9,3.8,0.9,26,25.9,7,34.7,8.1,21.4,0.44,0.175,2.852,16.297,549,118,1937,985,35.19,36.6,0.37,0.5,-0.8,2.4,0.8,27,8.1,0.3,0.1,67.7,-31.1,0.443,0.012,-0.754,-0.003,34.2,0.5,23.5,-2.1,25.8,0.1
31010963,3,1.5,1.1,2,0.9,7,25.9,6.4,6.4,8.1,12.7,0.74,0.161,2.853,17.720,549,118,1937,985,14.87,0,0.45,0.5,-0.8,1.5,0.1,16.5,-1.6,0.6,0.1,66.5,-66.5,0.412,0.044,-0.789,-0.005,7.6,-1.2,12.3,0.3,25.8,0.1
31011003,6,4.4,3.8,4.7,0.9,24,26.1,7.7,46.3,8.1,21.5,0.33,0.186,2.836,15.247,549,118,1937,985,14.13,49.6,0.27,0.5,-0.7,2.2,2.2,15,-0.9,0.3,0.1,32.5,17.1,0.441,0.011,-0.740,0.009,39.5,6.8,29.1,-7.6,25.9,0.2
31011387,5,5.0,4.8,5.7,0.9,23,24,8,32.56,8,17.8,0.87,0.149,2.643,17.738,842,181,3401,1525,23.74,148.4,0.36,0.4,-0.8,4.3,0.7,23.8,-0.1,0.8,0.1,132.9,15.5,0.412,0.010,-0.843,0.016,31.8,0.8,18.7,-0.9,24.2,-0.2
31011520,1,1.2,0.8,1.7,0.9,12,27.8,10.9,13.16,8.5,19.8,0.09,0.138,2.395,17.355,842,181,3401,1525,2.14,0,0.06,0.4,-0.9,1.7,-0.6,3.4,-1.3,0.2,-0.1,19.5,-19.5,0.387,-0.008,-0.840,-0.020,22,-8.8,23.1,-3.3,26.8,1
31011522,1,1.6,1,1.9,0.9,19,24.8,8.2,29.08,8.1,19.4,0.31,0.156,2.585,16.571,842,181,3401,1525,11.27,0,0.25,0.4,-0.8,2.1,-0.5,12.2,-0.9,0.3,0,16.7,-16.7,0.407,0.005,-0.817,0.010,31.8,-2.7,21.8,-2.4,24.9,-0.1
31011862,6,4.7,4.2,5.1,0.9,5,25.1,8.6,10.4,8.5,40.2,0.79,0.117,1.914,16.359,541,206,1147,691,15.48,484,0.36,0.3,-0.9,3.3,1.4,14.9,0.5,0.7,0.1,306.5,177.5,0.305,-0.023,-0.919,-0.013,9.5,0.9,37.7,2.5,25.5,-0.4
31012736,3,1.4,1,1.9,0.9,25,24.8,7.6,25.12,8.2,26.5,0.35,0.150,2.613,17.420,844,245,1869,914,13.23,27,0.32,0.4,-0.8,1.4,0,12.7,0.6,0.3,0,94.4,-67.4,0.405,0.012,-0.857,0.033,25.1,0,26.4,0.1,24.8,0
31012791,3,3.5,3,3.9,0.9,23,25.2,8.5,35.6,8.3,43.9,0.22,0.098,2.132,21.755,844,245,1869,914,11.6,187,0.25,0.3,-1,2.9,0.6,10.8,0.8,0.3,0,146.7,40.3,0.328,0.001,-0.974,-0.035,32.8,2.8,39.6,4.3,25.3,-0.1
31013266,6,0.5,0.1,1,0.9,5,25.6,8.3,5.57,8.1,15.1,1.17,0.134,2.529,18.873,898,263,2500,1242,16.78,48.67,0.55,0.4,-0.9,0.9,-0.4,21.9,-5.1,1,0.1,75.8,-27.1,0.392,0.011,-0.876,0.004,5.7,-0.1,16.5,-1.4,25.5,0.1
31013761,2,2.9,2.4,3.3,0.9,33,24.9,7.5,50.64,8.1,13.1,0.58,0.169,3.374,19.964,1268,297,3783,1440,15.07,52.67,0.23,0.5,-0.8,2.4,0.5,14.5,0.5,0.5,0.1,55.8,-3.2,0.520,0.008,-0.767,-0.005,42.6,8,13.8,-0.7,25,-0.1
32002262,6,0.4,0,0.9,0.9,13,23,6.3,17.2,8.3,29.4,0.26,0.171,1.296,7.579,956,249,3455,1008,10.07,123,0.11,0.1,-0.8,0.5,-0.1,9.3,0.7,0.2,0.1,78.1,44.9,0.171,-0.058,-0.741,-0.026,60.2,-43,38.3,-8.9,22.8,0.2
32003806,6,1.7,1.2,2.1,0.9,7,25.2,6.1,9.9,7.8,7.4,0,0.172,1.824,10.605,769,271,1849,997,32.59,114,0.53,0.3,-0.8,2.2,-0.5,32,0.6,0.1,-0.1,205.1,-91.1,0.290,-0.029,-0.790,0.026,10.8,-0.9,11.4,-4,25.3,-0.1
32003811,6,2.5,1.9,2.8,0.9,8,25,7.4,10.9,8,14.4,0.54,0.152,2.990,19.671,769,271,1849,997,24.85,253.25,0.52,0.5,-0.8,3.1,-0.7,25.8,-1,0.5,0.1,246.8,6.4,0.444,0.032,-0.812,-0.007,11.3,-0.4,15.2,-0.7,25.1,-0.1
32003838,6,0.7,0.4,1.3,0.9,32,23.9,7.5,56.7,8,15.9,0.05,0.195,1.996,10.236,769,271,1849,997,14.46,90.5,0.4,0.3,-0.7,1.1,-0.4,14.8,-0.4,0.1,0,86.6,3.9,0.310,-0.010,-0.678,-0.032,44.3,12.4,23.6,-7.7,23.8,0.1
32004640,6,0.9,0.5,1.4,0.9,13,25.6,8,21.5,8.3,31,0.52,0.141,2.341,16.603,1314,297,6349,1870,21.86,220,0.48,0.4,-0.9,1.2,-0.3,19.8,2.1,0.5,0.1,191.1,28.9,0.360,0.009,-0.842,-0.009,21.6,-0.1,31.4,-0.3,25.8,-0.2
32004643,5,1.9,1.5,2.4,0.9,12,25.9,8.8,15.3,8.4,35.8,0.15,0.152,1.886,12.408,1314,297,6349,1870,37.05,101.8,0.82,0.3,-0.8,1.6,0.3,37.2,-0.1,0.2,0,102.1,-0.3,0.288,-0.013,-0.816,-0.003,16.3,-1,34.6,1.2,26,-0.1
32004691,5,2.7,2,2.9,0.9,13,25.6,8,21.5,8.3,31,0.52,0.141,2.341,16.603,1314,297,6349,1870,39.73,207,0.61,0.4,-0.9,2.1,0.6,37.2,2.5,0.4,0.1,199.7,7.3,0.363,0.007,-0.839,-0.012,22,-0.5,31,0,25.7,-0.1
32004825,2,1.2,0.5,1.4,0.9,9,28,9.2,11.1,8.4,29.7,0.01,0.155,1.578,10.181,1314,297,6349,1870,6.82,0,0.08,0.2,-0.8,1.4,-0.3,8.2,-1.4,0,0,28.8,-28.8,0.212,-0.014,-0.800,-0.010,12.7,-1.6,29.6,0.1,27.9,0.1
32004938,6,2.5,2.1,3,0.9,31,26.7,9.7,37.7,8.5,53.5,0,0.214,1.800,8.411,1314,297,6349,1870,10.62,150,0.2,0.3,-0.7,1.5,0.9,11.5,-0.9,0,0,78.2,71.8,0.249,0.006,-0.706,0.037,30,7.7,47.7,5.7,27,-0.3
32005507,5,2.1,1.7,2.6,0.9,11,26.7,7.4,14.6,8,19.5,0.54,0.169,1.506,8.911,1193,459,3426,1488,25.99,166.25,0.5,0.2,-0.8,2.2,-0.2,26.9,-0.9,0.3,0.2,172.8,-6.6,0.202,-0.025,-0.789,0.017,14,0.6,18.8,0.7,27.1,-0.4
32005569,6,4.7,4.4,5.3,0.9,13,26.9,7.2,16.5,7.9,19,0.63,0.154,1.707,11.084,1193,459,3426,1488,28.15,125.5,0.48,0.2,-0.8,3.9,0.8,27.6,0.5,0.6,0,125.7,-0.2,0.229,0.003,-0.812,-0.001,16.4,0.1,18.4,0.6,26.8,0.1
32005576,6,2.3,1.9,2.8,0.9,14,26.3,7.2,17.6,8,16.8,0.86,0.162,1.867,11.525,1193,459,3426,1488,53.62,143,0.76,0.3,-0.8,1.5,0.8,48,5.6,0.7,0.2,148.9,-5.9,0.252,0.020,-0.788,-0.002,16.4,1.2,19,-2.2,26.5,-0.2
32005627,6,1.7,1.1,2,0.9,11,27.7,8.4,14.7,8.1,23.6,0.23,0.155,1.633,10.535,1193,459,3426,1488,23.42,25.5,0.43,0.2,-0.8,1.4,0.3,21.4,2,0.4,-0.1,109,-83.5,0.193,0.020,-0.779,-0.031,16.1,-1.4,22.7,0.9,27.1,0.6
32007296,3,3.0,2.5,3.4,0.9,15,25.4,12.4,20.4,8.9,60.8,0.24,0.140,2.261,16.150,934,289,3279,1211,26.2,34.25,0.52,0.4,-0.9,2.6,0.4,26.8,-0.6,0.2,0,49.3,-15,0.346,0.009,-0.855,0.001,20,0.4,58,2.8,25.7,-0.3
32007965,6,2.4,2,2.9,0.9,5,24.4,7.6,6.3,8,8.5,0.11,0.163,1.998,12.258,1034,340,2645,1118,5.41,159,0.11,0.3,-0.8,1.9,0.4,7.7,-2.3,0.1,0,134.1,24.9,0.288,0.013,-0.787,-0.001,9,-2.7,17.8,-9.3,24.7,-0.3
32008352,5,1.9,1.6,2.5,0.9,16,29.2,11.7,25,8.8,92.8,0.13,0.142,1.758,12.380,834,140,2631,904,20.45,174.5,0.43,0.2,-0.8,1.9,0,20.7,-0.2,0.1,0,177.8,-3.3,0.269,-0.024,-0.853,0.006,26.8,-1.8,95.1,-2.3,29.1,0.1
32008371,5,2.8,2.3,3.2,0.9,20,26.9,14,29.9,8.9,171.5,0.31,0.168,2.251,13.399,834,140,2631,904,29.17,139.33,0.53,0.4,-0.8,2.4,0.4,28.9,0.3,0.3,0,158.6,-19.2,0.353,0.000,-0.801,0.026,29.5,0.4,169.4,2,27,-0.1
32008445,6,1.8,1.4,2.3,0.9,16,29,15.4,28.7,9,148.2,0.1,0.122,2.176,17.836,834,140,2631,904,23.58,231,0.42,0.3,-0.9,1.3,0.4,24.8,-1.2,0.1,0,170.7,60.3,0.329,0.009,-0.883,-0.031,29,-0.3,138,10.3,28.7,0.3
32008512,2,1.3,0.8,1.7,0.9,31,29.5,11.4,48.5,8.7,116,0,0.325,2.015,6.200,834,140,2631,904,37.82,65,1.39,0.3,-0.5,1,0.2,40,-2.2,0,0,70,-5,0.302,0.002,-0.605,0.117,42.2,6.3,129,-13,28.9,0.6
32008649,3,3.7,3.2,4.1,0.9,14,27.9,10.3,18.7,8.7,98.5,0,0.155,1.731,11.168,834,140,2631,904,81.85,133,2,0.2,-0.8,2.7,1.1,80.9,0.9,0,0,147.6,-14.6,0.232,0.007,-0.807,-0.003,18.4,0.3,97,1.4,27.9,0
32008779,6,4.8,4.5,5.4,0.9,14,25.1,10.1,25.9,8.9,54.5,0.19,0.149,1.495,10.034,833,242,2347,709,28.63,261,0.61,0.2,-0.8,3.5,1.2,29.1,-0.4,0.2,0,245.2,15.8,0.167,0.007,-0.825,-0.002,25.1,0.8,53.2,1.3,25.2,-0.1
